[0.000000] (-) TimerEvent: {}
[0.000117] (ur_description) JobQueued: {'identifier': 'ur_description', 'dependencies': OrderedDict()}
[0.000324] (ur_yt_sim) JobQueued: {'identifier': 'ur_yt_sim', 'dependencies': OrderedDict()}
[0.102706] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur3/default_kinematics.yaml\n'}
[0.102854] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur3/joint_limits.yaml\n'}
[0.103006] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur3/physical_parameters.yaml\n'}
[0.103159] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur3/visual_parameters.yaml\n'}
[0.103267] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur30/default_kinematics.yaml\n'}
[0.103376] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur30/joint_limits.yaml\n'}
[0.103459] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur30/physical_parameters.yaml\n'}
[0.103540] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur30/visual_parameters.yaml\n'}
[0.103628] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur3e/default_kinematics.yaml\n'}
[0.103697] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur3e/joint_limits.yaml\n'}
[0.103776] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur3e/physical_parameters.yaml\n'}
[0.103878] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur3e/visual_parameters.yaml\n'}
[0.103977] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur5/default_kinematics.yaml\n'}
[0.104051] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur5/joint_limits.yaml\n'}
[0.104121] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur5/physical_parameters.yaml\n'}
[0.104222] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur5/visual_parameters.yaml\n'}
[0.104327] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur5e/default_kinematics.yaml\n'}
[0.104440] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur5e/joint_limits.yaml\n'}
[0.104544] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur5e/physical_parameters.yaml\n'}
[0.104616] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur5e/visual_parameters.yaml\n'}
[0.104689] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur7e/default_kinematics.yaml\n'}
[0.104789] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur7e/joint_limits.yaml\n'}
[0.104894] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur7e/physical_parameters.yaml\n'}
[0.104991] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur7e/visual_parameters.yaml\n'}
[0.105086] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur8long/default_kinematics.yaml\n'}
[0.105202] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur8long/joint_limits.yaml\n'}
[0.105286] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur8long/physical_parameters.yaml\n'}
[0.105344] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/config/ur8long/visual_parameters.yaml\n'}
[0.105462] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/launch/view_ur.launch.py\n'}
[0.107504] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/collision/base.stl\n'}
[0.107721] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/collision/forearm.stl\n'}
[0.107861] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/collision/shoulder.stl\n'}
[0.107994] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/collision/upperarm.stl\n'}
[0.108109] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/collision/wrist1.stl\n'}
[0.108224] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/collision/wrist2.stl\n'}
[0.108336] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/collision/wrist3.stl\n'}
[0.108481] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/visual/base.dae\n'}
[0.108599] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/visual/forearm.dae\n'}
[0.108696] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/visual/shoulder.dae\n'}
[0.108895] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/visual/upperarm.dae\n'}
[0.109011] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/visual/wrist1.dae\n'}
[0.109069] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/visual/wrist2.dae\n'}
[0.109156] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10/visual/wrist3.dae\n'}
[0.109214] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision/base.stl\n'}
[0.109267] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision/forearm.stl\n'}
[0.109342] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision/shoulder.stl\n'}
[0.109407] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision/upperarm.stl\n'}
[0.109469] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision/wrist1.stl\n'}
[0.109535] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision/wrist2.stl\n'}
[0.109585] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision/wrist3.stl\n'}
[0.109637] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/visual/base.dae\n'}
[0.109714] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/visual/forearm.dae\n'}
[0.109784] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/visual/shoulder.dae\n'}
[0.109882] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/visual/upperarm.dae\n'}
[0.110020] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/visual/wrist1.dae\n'}
[0.110156] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/visual/wrist2.dae\n'}
[0.110308] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/visual/wrist3.dae\n'}
[0.110437] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/LICENSE.txt\n'}
[0.110588] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/collision/base.stl\n'}
[0.110703] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/collision/forearm.stl\n'}
[0.110816] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/collision/shoulder.stl\n'}
[0.110924] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/collision/upperarm.stl\n'}
[0.111044] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/collision/wrist1.stl\n'}
[0.111178] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/collision/wrist2.stl\n'}
[0.111283] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/collision/wrist3.stl\n'}
[0.112976] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/visual/UR15_DIFF_8bit_2K.jpg\n'}
[0.114554] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/visual/base.dae\n'}
[0.115494] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/visual/forearm.dae\n'}
[0.115655] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/visual/shoulder.dae\n'}
[0.115786] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/visual/upperarm.dae\n'}
[0.115910] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/visual/wrist1.dae\n'}
[0.116018] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/visual/wrist2.dae\n'}
[0.116100] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur15/visual/wrist3.dae\n'}
[0.116218] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur16e/collision/forearm.stl\n'}
[0.116335] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur16e/collision/upperarm.stl\n'}
[0.116430] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur16e/visual/forearm.dae\n'}
[0.116546] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur16e/visual/upperarm.dae\n'}
[0.116667] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur18/LICENSE.txt\n'}
[0.116797] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur18/collision/forearm.stl\n'}
[0.116914] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur18/collision/upperarm.stl\n'}
[0.117007] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur18/visual/UR18_DIFF_8bit_2K.jpg\n'}
[0.117159] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur18/visual/forearm.dae\n'}
[0.117274] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur18/visual/upperarm.dae\n'}
[0.117400] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/LICENSE.txt\n'}
[0.117534] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/collision/base.stl\n'}
[0.117624] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/collision/forearm.stl\n'}
[0.117751] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/collision/shoulder.stl\n'}
[0.117881] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/collision/upperarm.stl\n'}
[0.118024] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/collision/wrist1.stl\n'}
[0.118127] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/collision/wrist2.stl\n'}
[0.118233] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/collision/wrist3.stl\n'}
[0.118351] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/visual/UR20_DIFF_8bit_2K.png\n'}
[0.118466] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/visual/base.dae\n'}
[0.118563] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/visual/forearm.dae\n'}
[0.118670] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/visual/shoulder.dae\n'}
[0.118783] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/visual/upperarm.dae\n'}
[0.118900] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/visual/wrist1.dae\n'}
[0.118990] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/visual/wrist2.dae\n'}
[0.119100] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur20/visual/wrist3.dae\n'}
[0.119224] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/collision/base.stl\n'}
[0.119344] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/collision/forearm.stl\n'}
[0.119456] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/collision/shoulder.stl\n'}
[0.119547] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/collision/upperarm.stl\n'}
[0.119657] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/collision/wrist1.stl\n'}
[0.119774] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/collision/wrist2.stl\n'}
[0.119895] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/collision/wrist3.stl\n'}
[0.119984] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/visual/base.dae\n'}
[0.120113] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/visual/forearm.dae\n'}
[0.120234] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/visual/shoulder.dae\n'}
[0.120347] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/visual/upperarm.dae\n'}
[0.120437] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/visual/wrist1.dae\n'}
[0.120541] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/visual/wrist2.dae\n'}
[0.120654] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3/visual/wrist3.dae\n'}
[0.120740] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur30/LICENSE.txt\n'}
[0.120852] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur30/collision/forearm.stl\n'}
[0.120986] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur30/collision/upperarm.stl\n'}
[0.121096] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur30/visual/UR30_DIFF_8bit_2K.png\n'}
[0.121180] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur30/visual/forearm.dae\n'}
[0.121300] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur30/visual/upperarm.dae\n'}
[0.121424] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/base.stl\n'}
[0.121511] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/forearm.stl\n'}
[0.121623] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/shoulder.stl\n'}
[0.121743] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/upperarm.stl\n'}
[0.121849] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/wrist1.stl\n'}
[0.121941] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/wrist2.stl\n'}
[0.122044] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/collision/wrist3.stl\n'}
[0.122153] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/base.dae\n'}
[0.122256] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/forearm.dae\n'}
[0.122332] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/shoulder.dae\n'}
[0.122447] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/upperarm.dae\n'}
[0.122557] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/wrist1.dae\n'}
[0.122630] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/wrist2.dae\n'}
[0.122723] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur3e/visual/wrist3.dae\n'}
[0.122811] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/collision/base.stl\n'}
[0.122944] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/collision/forearm.stl\n'}
[0.123091] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/collision/shoulder.stl\n'}
[0.123226] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/collision/upperarm.stl\n'}
[0.123361] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/collision/wrist1.stl\n'}
[0.123505] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/collision/wrist2.stl\n'}
[0.123652] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/collision/wrist3.stl\n'}
[0.123782] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/visual/base.dae\n'}
[0.123918] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/visual/forearm.dae\n'}
[0.124062] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/visual/shoulder.dae\n'}
[0.124192] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/visual/upperarm.dae\n'}
[0.124325] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/visual/wrist1.dae\n'}
[0.124460] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/visual/wrist2.dae\n'}
[0.124585] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5/visual/wrist3.dae\n'}
[0.124713] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/base.stl\n'}
[0.124844] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/forearm.stl\n'}
[0.124972] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/shoulder.stl\n'}
[0.125101] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/upperarm.stl\n'}
[0.125236] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/wrist1.stl\n'}
[0.125359] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/wrist2.stl\n'}
[0.125489] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/collision/wrist3.stl\n'}
[0.125617] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/base.dae\n'}
[0.125741] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/forearm.dae\n'}
[0.125866] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/shoulder.dae\n'}
[0.126009] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/upperarm.dae\n'}
[0.126169] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/wrist1.dae\n'}
[0.126301] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/wrist2.dae\n'}
[0.126432] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur5e/visual/wrist3.dae\n'}
[0.126557] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur8long/LICENSE.txt\n'}
[0.126684] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur8long/collision/forearm.stl\n'}
[0.126815] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur8long/collision/upperarm.stl\n'}
[0.126942] (ur_description) StdoutLine: {'line': b'-- Up-to-date symlink: /root/ros2_ws/install/ur_description/share/ur_description/meshes/ur8long/visual/UR8Long_DIFF_8bit_2K.jpg\n'}
